absolute_magnitude,color
0.4970753211198833,1.324
6.423160401058134,0.798
-0.591642705557268,-0.064
1.6545574389347486,0.238
1.6008334797081805,0.258
2.0501453669659,0.139
4.240586051887268,0.618
2.4354536475526807,0.897
2.7229026605475326,0.18
2.4841799789895607,0.513
-0.6718145218676987,1.554
4.023147945150107,0.509
1.4610691751982081,1.166
2.689325094393249,0.368
4.300150065040281,0.64
4.488307314493607,0.526
8.687277050388253,1.386
3.181097627579234,0.453
3.404655898261961,0.844
4.354471709412337,0.592
2.1533812770210883,0.391
0.6263910398966424,0.01
3.4131365948587593,0.542
2.4900365667189632,0.422
4.0844651548994655,0.491
3.3335793913641325,0.481
5.428325951307656,0.73
2.709423954895314,0.705
0.3576240229505707,1.38
-1.2484760081759614,-0.148
4.585640255693281,0.652
0.7644133607508437,-0.03
2.59430023660191,0.309
1.7168739579102876,1.214
2.9596025413268805,0.343
3.3355484049067137,0.467
6.0141195476287805,0.804
0.2107195909889672,-0.059
3.6149876824734886,0.523
3.176634806962653,0.427
4.032398625882459,0.603
3.0545800633435753,0.549
3.2837775569305556,0.455
4.136286482807932,0.488
3.6273347012580466,0.505
3.6759364611278365,0.648
2.2516954873810526,0.366
3.269632533063307,0.606
4.101939899726634,0.657
-0.969120934221344,1.646
3.270750569216414,0.49
2.625002512135481,0.953
4.132118026444239,0.535
4.081940741124566,0.625
4.015171709412336,0.524
3.7526498950163685,0.548
5.506115362095645,0.785
5.073240484557978,0.662
1.5091043516378022,0.118
0.6372643222823733,0.161
4.253381452235363,0.527
3.8797867675621944,0.608
2.7751659063753706,0.379
4.931183641937565,0.664
3.312122583727252,0.641
2.168140048310626,1.208
2.4410323704150088,0.299
-0.05852243292718384,0.889
0.8060126008449604,1.087
5.743222067806194,0.71
-0.8138224329271839,-0.059
6.623958483449464,0.669
3.2421465068941604,0.662
2.6985498482393417,0.409
2.4103997831990593,0.56
10.41680074719282,1.52
2.637230640271561,0.406
0.9711900328549685,0.903
1.4128402651115657,0.19
-2.7846697345776494,-0.187
3.7084465364734953,0.403
1.807880956989063,0.249
4.837673488760881,0.651
4.091120973007801,0.534
1.160476819744904,1.018
1.1888726527513676,1.101
2.3875697427496263,0.351
5.0097479327587955,0.677
3.736029239603475,0.463
2.1084352345544346,0.25
1.9886922562178384,0.368
3.1662099498102503,0.526
3.466533563564612,0.448
2.4090105843272163,0.311
3.929609667204124,0.464
6.372464228382228,0.93
1.4353305888391148,0.066
5.362525799993447,0.681
2.4317686264598777,0.407
1.281404665102091,1.098
4.066562170190583,0.505
2.087321873282395,0.132
2.7246515684968386,0.381
3.9437602609819855,0.539
3.140525557196991,0.513
2.1280364353004764,0.111
3.159317179817979,0.529
5.045451702836866,0.704
0.6407568905933072,-0.057
3.344501607598101,0.533
2.8364856320774674,0.329
2.3373021963062968,0.452
5.144382666029616,0.765
-0.26361364919634234,1.246
3.540669656029248,0.445
3.041822610820347,0.984
6.347451585918009,0.853
0.8447709946878934,-0.034
3.1216748830335668,0.462
4.4002017935150235,0.708
1.5987974695916236,0.478
4.127510435818154,0.522
10.970313922920486,1.543
1.6217889116837938,1.123
6.159780287102443,0.925
3.1893113102952615,0.472
6.042554249375687,0.92
0.18891802644423805,1.525
3.639944068802876,0.48
4.055375821673541,0.558
3.8690486909227424,0.466
4.865795606637089,0.588
5.924789142868519,0.799
2.5880604574982478,0.398
1.9800532451005886,1.095
3.192337764684293,0.431
1.6904270729700492,1.117
4.497913191843594,0.65
3.4210872739475633,0.461
3.949700143441426,0.56
3.1960774409677892,0.443
3.231530378462473,0.45
6.779102813187574,1.01
0.1674704871737287,-0.099
3.0543763235971433,0.406
3.6020739267837563,0.558
1.0164379786596012,1.003
1.1146581614752407,1.085
0.08225397857604833,-0.108
2.025445155837616,0.417
0.001209877780627977,1.107
4.497880187325309,0.513
5.2988302917420995,0.794
2.4344682724263773,1.04
4.0554785699682085,0.646
10.35688778636439,1.55
5.388635857048312,0.763
0.5934088794774013,0.032
2.490888520184374,0.37
6.02968045137515,0.738
4.511426831738438,0.542
4.857065015334436,0.637
2.9595666964939014,0.667
1.5341360017726728,0.189
3.6558748736773587,0.636
2.0570754328654086,0.204
2.492949549316986,0.219
1.2656167181739963,1.011
0.9510659063753693,0.015
1.8841220785629247,0.377
1.4630000867203758,0.225
2.922784574706057,0.436
2.0565134060062125,0.21
2.113632370415008,0.145
3.12682485932341,0.311
2.852415785597204,0.498
5.256223363104649,0.719
5.101859748359523,0.519
2.729033896569957,0.428
5.678906143517748,0.768
2.9766594144322696,0.364
-0.006780803121699819,1.008
0.6308438259336935,0.308
0.880326847798905,1.007
-0.21508739915503838,1.369
7.985818465468988,1.189
7.04030489948077,1.118
2.5308848286427477,0.368
4.034195185282105,0.497
2.5881234451412176,0.267
1.1232466783501067,1.179
3.605895563276899,0.687
0.5837701148314771,1.183
2.8890360017726735,0.401
3.2375150370145303,0.567
0.36433051954914575,0.222
0.39029006057764803,-0.067
3.320611310295261,0.394
1.302562215220462,0.15
-0.20335772210206748,1.213
8.124722059195516,1.242
5.457396048584899,0.747
2.4484438892579945,0.14
1.4572242718806159,0.153
3.3852516839244,0.53
2.758181152488058,0.551
3.913587956979507,0.5
-0.14111092831250538,-0.012
3.6729140880726376,0.822
3.9083584226562778,0.529
2.9267704871737283,0.537
2.692380313422193,0.354
5.070536482603714,0.66
2.369759042546315,0.3
0.3712917083704248,-0.103
0.3157562519182182,-0.015
-0.3517251433019979,0.795
3.565389333038775,0.37
2.327748003648832,0.505
2.234640233295849,0.34
2.13307662509912,1.158
4.075314500113834,0.475
3.4352516000833226,0.458
5.048033900502627,0.667
2.5778926244019704,1.061
-2.3478803222906564,-0.115
2.192750837129495,0.932
4.115311334971757,0.661
0.6502347636024659,0.89
3.093938058410359,0.524
4.161830308782539,0.614
3.5112991760613497,0.543
1.7078836852977517,1.052
4.44322679806481,0.594
7.755596514793403,1.2
5.209279383816723,0.662
3.9971291972873075,0.93
0.42933553896893173,1.252
2.429945036899742,0.204
0.5813984586661434,-0.023
2.678217179817981,0.308
-0.6710071813628176,1.492
3.17263347970818,0.343
0.7065195088020921,-0.043
5.597560161269806,0.733
1.7115305888391141,1.072
6.287874985992779,0.834
3.5012926244019695,0.491
4.085427397769724,0.572
-0.19291498395289963,-0.167
4.3160032246985605,0.63
1.472617651930257,0.412
0.7178239777318254,0.937
2.785890156711096,0.517
0.3435941373633433,-0.022
2.380587619909779,0.256
4.297454087935897,0.56
-2.8820061301568867,-0.235
1.9071824246628353,0.397
3.2011933264175827,0.445
4.209919153518113,0.531
0.20869427393800777,-0.104
6.934149197741441,1.003
3.3081657355881795,0.579
4.172704457313376,0.561
6.522408015939021,0.96
0.3024113783319464,-0.026
0.3946402332958492,0.318
1.1846625899754208,0.119
4.490524904713659,0.448
4.0856517272845885,0.51
0.8499711458515051,0.926
1.1867518151951177,0.921
0.8042973522742756,1.041
1.5383899471984996,0.052
5.857669305278771,0.794
1.358349934959719,0.256
2.4452743217226445,0.155
2.8878444519144146,0.529
0.23727346682131234,1.229
3.3108473527680893,0.443
1.2768900699907206,0.99
0.2640824562891222,0.039
3.6264589074936495,0.521
2.140369742749625,0.371
0.9531697096248397,0.06
5.030498845322242,0.636
3.0765082187324992,0.143
0.977552857462129,1.16
2.232038451219765,0.3
0.14716342768630497,0.991
3.4538574389347474,0.424
2.2503536258624095,0.133
4.408582199301545,0.636
1.0109647644497706,0.937
4.123841721508482,0.481
-0.8790964391778715,-0.129
4.513991834247339,0.699
1.5401941373633434,0.135
0.9652198732056405,1.206
5.93125092384987,0.796
2.887246678350106,0.512
4.811176869478999,0.75
3.1201384512197627,0.264
-0.37208440502362095,-0.091
3.590770708671865,0.505
1.4172149232494426,0.224
5.325671709412337,0.59
2.309563120831431,0.893
0.824874336920896,0.127
4.75265895582594,0.713
5.128311367602883,0.78
1.8317379786596018,0.265
5.319496267728571,0.84
3.103835443181058,0.505
3.3298820305709107,0.387
6.941658555294694,1.029
0.3840755788770842,-0.04
-0.7148814142749025,1.626
4.7760220678061955,0.606
0.1806586713312246,-0.011
1.7440100365306286,0.123
6.379958955825938,0.919
0.6634625804211893,0.141
7.315091743595374,1.104
-1.5237853005905126,-0.208
3.022196263093093,0.352
2.295819508802092,0.209
8.393326437787163,1.34
2.6517811524880575,0.504
2.8956900328549686,0.323
3.872426603419026,0.461
2.2138824246628364,0.204
0.8973317050166152,0.077
1.4614889116837944,0.948
4.325136442548189,0.544
1.4810881234506432,-0.001
1.4433071414919212,0.961
0.049888616497621996,1.251
-0.6669942963109428,0.034
-0.6287228868841943,1.445
1.0113902368709908,0.066
0.44504545368627646,1.195
4.100119865573234,0.543
3.643912233128276,0.524
5.41984273388686,0.728
0.09470300907699425,1.543
-2.894387431704674,-0.224
1.6476793975003634,0.417
1.2113916069805626,1.101
4.51096384712986,0.538
0.8907218732823949,1.086
3.5024117005703665,0.52
5.333787417615163,0.634
2.2089785699682096,0.407
4.125567605573668,0.521
3.882665154899467,0.572
2.666742792742369,0.441
3.92573150430386,0.526
-0.3169195998574317,-0.047
3.5597170895063392,0.523
1.871781363741464,0.132
4.000552217986391,0.756
5.195850284602553,0.7
1.0831855606490262,1.043
6.597284575769962,0.946
3.5979894600867333,0.429
-1.4515135801958117,-0.13
-0.43890003181571835,0.986
3.079115757268273,0.51
3.736534994367007,0.473
3.462154614322177,0.438
4.167416752776653,0.545
1.5538971616767512,1.115
1.5890486909227413,-0.023
0.7783910100641585,0.023
4.749743014173223,0.574
0.9838805412292402,-0.05
2.1003731098369496,0.254
1.327458360770894,1.152
0.02766491561338036,1.453
2.281733137873557,0.141
4.260834534115769,0.553
1.1141444768108073,0.239
3.563800011544471,0.6
3.5232698052013802,0.5
-0.7567677750940334,-0.09
0.6352768197449041,0.083
1.0507777263934042,0.965
3.793803436966,0.416
2.9116793913641335,0.237
6.50266300294718,0.92
2.3673193269588655,0.485
0.8545302531886936,1.032
5.717354877800677,0.755
0.745673957910288,0.905
-0.040168300992846184,0.015
7.397846454372029,1.203
3.9001028357820324,0.505
0.368570994687893,1.489
12.741479307645704,1.653
3.8726524548796544,0.51
-0.5025418385247598,1.634
4.974267605573669,0.689
3.175574966369613,0.666
2.038963295710561,0.142
3.4468997831990595,0.396
0.8584186203955007,0.026
7.792753994029788,1.17
4.144138550779044,0.59
0.3115964326919354,-0.061
7.205306100157561,1.113
0.8709994826765985,0.983
0.4810259946678439,0.037
1.5482885260438906,0.168
3.900211310295262,0.556
2.470076786541968,0.241
6.142015378718511,0.83
2.935152722393269,0.305
1.4587946285714644,0.377
5.693046506894161,0.783
4.5913417652754696,0.582
2.967424271880615,0.672
4.972526852132072,0.657
0.9487973522742745,0.937
4.98503156757652,0.702
1.2562221919741283,1.061
1.288271145851505,0.495
-0.22229918455060016,1.526
1.422682511383213,1.063
0.0680899471984997,1.149
4.355035068771739,0.646
1.7571617222504603,0.16
-0.18308865325453993,0.181
3.9053399255184047,0.463
1.5674045006735646,0.926
1.573436439243526,0.076
1.5631195802305324,0.476
-1.1455248596557333,1.592
2.4808585986548817,0.505
1.8348965170297848,0.365
3.15512533850897,0.348
0.5630944984908997,0.066
3.50414843698605,0.397
4.195014742769676,0.549
3.309167589160676,0.549
2.3683995276368925,0.615
-1.7922526260456308,1.704
0.9374885201843739,-0.003
3.6253051189205543,0.692
0.9751725795305131,0.225
2.5861880436998845,1
3.67928053732407,0.676
0.26278245628912167,1.28
1.5228645867670139,0.103
5.258916773078653,0.653
3.4327072234145533,0.529
1.260653887671495,1.18
2.4941079792028074,0.214
2.8076250070339377,0.372
0.3266742783624572,0.986
3.5944301222850275,0.514
3.8454972836624712,0.628
0.6102086062909429,1.112
3.8248817266967094,0.561
4.857541833162237,0.583
0.9431150370145289,0.012
5.282836862437428,0.669
3.0187084258111767,0.631
5.784065544117841,0.814
9.251642809607851,1.474
5.417253539142033,0.598
3.572910900546553,0.602
2.0914716556468456,1.108
-0.11361517135725308,1.349
0.10635862797103712,-0.104
5.5401832601945475,0.697
1.7665740135041332,0.046
1.5545811524880584,0.36
2.8576725962147975,1.13
2.7255457553651397,0.931
1.9887445635311813,0.182
4.587302684756761,0.55
10.976922753553584,1.637
3.653329239603474,0.67
2.350450033224565,0.501
3.4156344536817222,0.587
3.846933896569956,0.609
-6.52081332625912,0.211
1.4497418557058381,0.271
4.150428222091074,0.476
2.5440391367277755,0.135
1.247613274030467,1.039
2.9716698052013797,0.37
6.601926495615604,1.045
5.15603706218868,0.649
1.435183074417207,1.085
2.188072054295189,0.303
3.9962902116157544,0.494
4.3841192402384905,0.549
4.728084633774241,0.594
-0.3379279538738995,-0.031
0.9104584474912691,0.316
4.500837139026508,0.617
1.984708977506033,0.293
3.2202604574982487,0.883
1.3959481171362835,0.094
1.7101725795305143,0.055
4.015473483578923,0.5
1.5655795420602399,0.382
0.6369568965651862,0.17
2.807822264571689,0.55
4.405718604779784,0.621
10.525068650765377,1.576
-0.15639012221937243,-0.016
-0.11521311521069677,-0.118
3.4691277047133102,0.58
0.6594046269482412,0.094
0.5858519234540935,1.116
3.5081485514962445,0.458
9.10126785773933,1.499
1.784988043699883,0.038
0.715787382726182,0.051
0.9570594619898678,1.208
4.103507089047712,0.589
4.028552722393268,0.521
2.573114300602281,0.263
5.198659500824657,0.593
2.78117597298775,0.25
6.815127917970365,0.923
-3.2692937264016875,-0.157
2.2141027924218477,0.907
2.7724275453927216,0.496
1.5716774409677896,0.845
2.942290113350907,0.549
2.1466134474712213,1.155
2.0362568965651864,0.074
7.525336652060787,1.27
0.6849617222504598,1.04
1.1029363038527542,1.12
4.130124580692415,0.496
-0.7977399417892794,-0.092
-1.046883185441457,-0.018
3.5143388900036996,0.827
0.10173643530047727,0.269
3.7906097920059736,0.496
3.803722813635023,0.707
5.915644252257913,0.817
6.872767918043767,1.119
2.7004998733362733,0.151
3.3527758862673736,0.493
1.0888930358533173,0.295
3.0243805373240704,0.473
4.245575412945627,0.557
4.529975292606043,0.505
1.951292752114977,0.452
4.08369795443889,0.621
3.0609712185278486,0.406
4.626071038048082,0.53
2.443064201341759,0.438
0.7695143062808079,1.366
1.5054351911942483,0.946
1.4520973089140874,0.951
-0.5742606248748814,-0.052
3.074080925199869,0.353
6.057306278456956,0.845
3.9024025366914046,0.584
5.155582246586061,0.667
2.163326852132071,0.237
2.985530209005404,0.56
7.501032033196317,1.122
4.471463213523688,0.6
2.129385621602257,0.051
4.0008479451501096,0.448
0.6440027281169503,-0.001
3.2486685830996898,0.322
1.4433488236421486,0.997
4.362235499812396,0.617
4.206081302951279,0.578
3.584996779836384,0.404
0.8940086930113189,0.131
3.2408800633435764,0.36
2.3331165562603893,0.486
0.5769234840018456,1.306
2.6875313871950812,0.546
2.9588933264175825,0.3
3.9084156383365656,0.547
3.6146981687988813,0.48
3.7022670299734415,0.6
3.4962604574982485,0.893
6.344408382450986,0.834
1.7183054703322416,0.129
3.692723088156857,0.439
0.060952533815575194,0.07
0.4860234840018478,-0.047
1.5930568905933065,-0.042
3.1784283384958343,0.417
3.8863188017056736,0.607
7.408911539816515,1.043
3.966199516680213,0.47
0.14141952639513633,-0.078
0.6688953886459945,-0.045
4.5711883551418,0.602
4.084467995848771,0.483
1.5773780412947715,0.139
1.4854498950163677,0.98
3.235371189211694,0.411
3.477698777046072,0.438
1.2083399678146876,1.038
2.1459401259139934,1
3.6917223383336015,0.435
3.5740534967275686,0.543
7.082926146803953,1.111
3.057016938342727,0.389
0.34433411194655683,-0.107
2.91481508388803,0.294
3.336008425811176,0.399
3.2073163534891265,0.48
-1.9065270732679735,-0.12
-0.380810097225595,1.606
-0.45957731022559756,-0.15
5.565629491063827,0.647
4.13332685158225,0.463
0.04159746959162547,0.913
3.5637318656538355,0.398
5.754801681156771,0.764
1.1161528574621293,0.94
5.609152301758581,0.827
1.2269864631643763,1.177
3.2171117005703653,0.407
1.0574229484121211,0.951
4.322329491063828,0.417
3.808281852475396,0.524
0.9447971616767532,0.232
3.7264927345219334,0.468
-0.3445034829702145,0.037
4.3527939414351025,0.554
2.751240396840087,0.34
-0.5076908906196529,-0.127
3.6103081104735253,0.652
5.104355832194706,0.648
3.8587562634626877,0.532
2.700175292606044,0.491
3.004341855927432,0.398
3.006813099151337,0.282
3.9481967798363833,0.519
2.5984715204525592,0.311
3.0237205308404036,0.4
1.745738451219765,1.069
3.4810881234506432,0.486
5.908455443222643,0.84
5.317565735588179,0.657
2.835199685020843,0.317
9.325580243742259,1.473
5.018104424582557,0.692
4.8450688424750314,0.636
3.0112518151951164,0.387
3.587731211332102,0.495
3.1568223216951274,0.931
1.5909079893223073,0.128
5.193285113523368,0.801
1.7440498950163672,0.024
0.9439214033435022,-0.013
1.51960466510209,1.194
-0.3079767161471345,-0.032
2.684616353489126,0.362
2.678662215220461,0.242
1.17175589826196,1.249
5.646290324353512,0.834
2.3824916069805617,0.503
6.099029681838111,0.887
1.4434484693353173,0.969
1.4502409883840652,-0.015
1.8228961495400249,1.095
1.4255226897744038,0.444
1.284674293560709,0.483
6.267693561961135,0.891
4.277057278642793,0.696
2.348933523068368,0.951
0.40475844749127,1.467
2.2102195802305324,0.71
1.3574211241714114,-0.014
1.2346086062909425,1.075
5.9211992295572085,0.861
4.80522516202436,0.624
5.273948103595554,0.697
2.722446071520455,0.377
5.63280108517019,0.7
2.715384574706057,0.544
4.547188729887434,0.586
3.0935986098297548,0.455
1.8088366087005987,0.295
3.126542608061362,0.474
2.9084363504867454,0.681
0.6961982186859803,0.02
2.2634922562178375,1.09
4.064979287050713,0.531
1.1097823123777282,1.216
1.5464463652691265,1.1
3.9339596888842188,0.51
1.1001239548953148,0.902
2.5751275453927214,0.571
4.182428298044318,0.637
3.381029044098563,0.411
3.9441778416636097,0.481
4.428958831969812,0.58
1.6192347581459412,0.193
2.324277368339253,0.87
6.142499008120247,0.76
2.089173957910287,0.248
1.6152364353004778,0.199
4.225321630626556,0.672
3.9385250076728724,0.459
1.084982468023025,0.217
2.740690775038317,0.359
1.359498150984244,0.234
2.316566894345229,0.32
1.7688310874477757,0.215
3.2108086461903866,0.436
4.268457088796028,0.54
2.5720767451101523,0.374
3.861898781307289,0.498
1.3153185500867757,0.296
3.9356553549707503,0.781
4.590291102241061,0.636
3.6202374495136453,0.637
1.794948469335317,0.387
2.666483103500468,0.387
4.241167611770724,0.571
8.42564968561441,1.379
2.7327502149218166,0.256
2.36938612352586,0.351
-2.9831695781773373,-0.274
5.787630078924838,0.833
2.382191743595376,0.247
3.8187360584855803,0.521
5.650492787625547,0.722
0.06356961266906147,1.422
3.090696109538129,0.454
2.0441865607007568,0.342
-0.3128759770494298,1.04
4.501729996737964,0.594
4.706931599525399,0.702
3.3900588074138884,0.397
2.063229511429965,0.164
3.109491996588183,0.773
1.98201358014121,0.086
4.764079383816723,0.59
3.0917348069626556,0.377
3.0329392679984934,0.443
1.9522074606148436,0.205
1.1355705958806865,0.888
4.157425769878184,0.553
0.16450462694823997,0.141
1.904766751398558,0.104
2.7890922174170996,0.496
0.6618751403442662,0.898
4.129999913279626,0.581
0.4758422390971937,1.313
1.5174900898332933,1.348
0.1726649156133817,1.354
2.4642047995808287,0.171
2.15199968502084,0.526
8.25453397831162,1.377
0.3942755788770853,1.191
3.588955448652147,0.513
1.4654764739355066,0.013
2.608936058485579,0.179
4.8762304869204876,0.623
0.8423205785337586,1.01
3.552806413238539,0.858
3.575933896569957,0.545
0.5865866303806921,0.924
9.895413982664017,1.476
-1.2130638547940453,-0.156
2.747991486472653,0.949
5.688970467895153,0.71
3.914113458450423,0.593
3.623907972578831,0.873
3.1234986258824584,0.915
8.940977325771097,1.384
4.743659899460724,0.566
2.5040368038789875,0.42
2.6447589074936495,0.413
2.9185596888842174,1.063
5.191797537737681,0.639
5.859067158137886,0.857
1.9324726527513683,0.384
2.4167422831266023,0.318
3.7545892017680593,0.563
1.7042899471985002,0.242
3.535516857918733,0.882
3.6469526861837736,0.475
0.6671584666445138,0.949
5.16623802201979,0.813
0.45921345845042083,-0.068
4.002977556930556,0.534
5.570130032929185,0.721
6.657250725512725,0.864
0.9143917083704256,-0.132
-0.2628094937619281,0.055
-1.169758321444906,-0.128
0.7662402332958482,0.951
0.7369059199420533,0.043
3.1421438892579943,0.369
-0.14878569371919426,1.361
1.1327642355619965,1.132
0.7337301222850279,-0.076
3.2133916568750003,0.435
0.4527701148314769,0.914
1.5322676420238661,0.025
3.821649154381255,0.531
5.295727676941814,0.678
0.7823861235258605,1.006
0.751503518407663,0.129
2.430809088497334,0.248
2.757154486317077,0.473
1.171107175768089,1.054
1.7396242566823634,1.047
0.606434381150466,0.978
3.8659292396034743,0.47
3.2940486042023664,0.828
-2.2497980548658116,-0.195
2.556952727970341,0.371
-0.10658373323125048,1.132
5.030326798064811,0.732
2.9196323774180097,0.781
3.4567538876714963,0.37
2.0502966921184935,0.098
1.7826910398966405,0.206
-0.06931009722559622,1.473
3.9751036041823156,0.795
0.9976085336145992,0.136
3.0679564782788216,0.367
2.87560410961599,0.351
3.769003009076993,0.602
1.4880803134221914,0.893
1.019855777955005,0.1
6.255779383816723,0.872
3.6766940471227834,0.789
4.61965941443227,0.627
3.802595432006182,0.458
0.27579948267660015,-0.036
0.4545567293488695,0.656
4.160081457985898,0.63
0.015331699007155919,-0.053
0.9194374044062776,0.996
3.145912730197038,0.528
3.1678122331282736,0.891
0.8142472268014025,1.046
3.1863025625189003,0.478
2.4765323704150077,0.406
0.059179348003945975,0.098
3.946081154235239,0.76
2.0067455849569917,0.201
0.6247235052590199,0.955
8.261149178863779,1.321
-0.22287692150731608,-0.154
0.2031634276863059,1.382
3.3526542493756857,0.505
5.186454128290006,0.696
3.648922583727252,0.552
-1.0036281097452147,-0.008
0.10887756707281682,1.37
2.8293302090054038,0.96
3.6528742502005223,0.543
3.548418888426049,0.497
3.259752770741752,0.411
4.237784359470371,0.59
6.723043120837488,0.935
3.5548811524880577,0.559
1.499120093151383,0.438
3.9103623318576357,0.891
1.3708688233857664,0.383
0.7237999681842808,1.283
4.833493478293878,0.594
6.859448073776097,1.014
4.9084718516023,0.72
1.6725984864559624,0.029
7.97576140001204,1.172
2.817799153373741,0.278
1.7099069616054674,0.204
4.026083840671127,0.543
-1.6231350550704633,-0.148
-0.7957744861631983,1.523
2.662669882389853,0.295
0.6738172406699494,0.052
3.59831139010565,0.611
3.6899891704225514,0.417
4.6417597824634065,0.641
1.3021901475940876,1.096
4.433182199301545,0.548
3.8675566595964987,0.49
1.3031823142171746,0.144
1.602382155941358,0.027
4.1257987813072905,0.508
3.4152266034190255,0.428
4.69095398265277,0.629
2.1936221919741286,0.908
3.398943062840601,0.428
2.924203517887843,0.456
1.6842392234481522,1.129
3.533498458666143,0.546
1.835640265111568,0.136
0.09633037846247561,1.102
1.1014933264175824,1.173
2.956840265111566,0.315
3.670280567159022,0.569
0.9700633824309364,1.178
3.291388526043889,0.43
3.8937086461903867,0.492
3.013686884789303,0.456
3.7460188884260486,0.558
3.362230378462474,0.767
1.9652544789934687,0.734
1.3639792612835695,0.297
1.2192853914119262,0.104
0.4024825113832122,-0.05
6.342087273947563,0.895
4.623761628569062,0.65
4.833683840671128,0.565
2.2036679614039567,0.245
1.6285907750383153,0.096
4.468982355737916,0.53
1.3790454982366178,1.107
1.0443242133221737,1.003
3.1353561651978428,0.47
3.704359414432272,0.528
2.925969477003896,0.337
3.0648444519144142,0.478
0.5733250070339384,-0.038
1.0713416785550933,-0.007
0.8471376415898746,1.068
6.304340753358222,0.808
3.810594047122782,0.448
-0.2993595164395373,1.07
3.092204583588053,0.521
4.258781677327061,0.654
0.6705423754440787,0.993
1.945508663695163,1.2
1.5685768732623444,1.064
4.098827091435712,0.503
2.7753363291235633,0.519
0.00953565375756149,1.48
4.343491952576638,0.705
2.950153978576047,0.508
6.301186051887267,0.965
-2.820643661361406,-0.165
2.0441919525766377,0.525
0.5097823123777285,1.369
3.578915317008251,0.548
3.0131026937896195,0.38
3.0872347879784225,0.281
-3.5904035263304035,-0.088
4.413575183704456,0.588
4.233312547196624,0.63
1.575873661795324,0.349
2.50448354474846,0.287
3.176276919506705,0.881
1.2995856320774664,1.14
1.8150981509842445,0.259
5.263899949149899,0.72
0.7169151765795583,0.223
3.0143998804204006,0.888
-1.810954589673912,1.061
1.8533124171160598,0.291
2.245728222091074,0.437
3.507122583727252,0.445
2.908419526395136,0.842
1.9722134060062118,0.164
4.4591479521534065,0.641
4.340426603419026,0.606
6.715662192912003,0.875
1.4585381043936145,0.333
0.3809186203955015,0.189
-1.6821097631290094,1.146
4.678567029973442,0.596
5.166075072713154,0.659
2.7075697096248383,0.541
3.330317089506339,0.531
3.7211633636376504,0.461
4.610112191870677,0.561
-0.07452963448544381,0.077
9.687928332793831,1.48
2.8194215421326554,0.412
-0.9173688691920354,-0.083
1.4644857633481827,0.318
1.4342225837272515,1.197
3.5445404845579773,0.524
2.6378910398966404,0.363
5.203907417254655,0.626
0.9734454536862778,1.021
4.6660547817343705,0.605
0.49850005490465854,1.006
0.8178998699194366,0.046
2.9040516839244006,0.445
3.8828928743459237,0.639
1.3642157855972048,-0.043
2.300150898232909,0.358
1.2216880800904537,0.22
1.2132549334096723,1.128
3.9286527064368553,0.491
6.156392199901543,0.93
3.8582752090254537,0.505
5.357229641968335,0.624
3.8118525583714984,0.501
1.7193725795305141,0.098
2.787686609987059,0.368
5.622093941435102,0.702
3.235545584956993,0.425
1.645526798064811,0.207
-0.3355553497484429,-0.159
3.306519873205641,0.469
3.765237572299494,0.465
3.008200809748516,0.559
2.6662655732962843,0.533
3.902789170422551,0.622
1.9384740012704746,0.095
5.424100011544471,0.69
0.8592069616054676,0.027
0.9139806619516531,1.034
0.912376625099121,0.224
-0.7176273945926539,1.58
4.248336441484282,0.602
1.8141564349186332,0.376
3.097076786541969,0.46
1.8840323774180092,0.134
4.230278168560801,0.602
2.3530117005703666,0.645
3.50736333907075,0.423
1.3348910398966414,0.936
3.230270387396592,0.445
0.1851399252796373,1.572
-0.9484054147887235,1.508
3.3182585986548805,0.501
5.303373056812589,0.629
0.8665144567536469,0.947
3.4522155516161916,0.432
4.330923954895315,0.537
4.329735900408501,0.567
0.4215187340745601,0.97
0.46650610015755944,-0.033
4.425638104393615,0.656
1.3937580543625891,1.205
2.944396363431606,0.456
4.458552217986391,0.543
2.3751185280919103,0.201
0.9838755788770843,0.969
2.580902693789618,1.169
0.7335764739355071,-0.077
3.1719622152204607,0.491
1.5704259079474667,0.327
-0.3021281585791833,1.335
2.174810774271876,0.979
3.5678027906280967,0.534
2.992764278922186,0.403
0.9595899027744039,1.15
0.07675322722634448,-0.035
2.1635572944427324,0.398
-1.601220735714481,-0.097
2.287948283726262,0.356
5.2370245004214215,0.637
2.462719416109838,0.132
2.2882865607007563,0.456
2.2582113901056484,0.467
9.991895606637087,1.458
-1.8647749489669394,-0.186
4.338448073776096,0.517
0.8038910398966408,0.196
4.2608347147857515,0.573
3.6795685284066817,0.516
0.8212590394321158,0.969
2.7636666964939014,0.299
1.242647649259327,0.099
2.9895008588095884,0.391
3.765210544654092,0.508
-2.2367277571084045,0.196
2.5009603529837108,0.358
0.8799347581459411,1.116
-0.5094595164395379,1.512
2.4784539785760487,0.128
3.683577051289955,0.593
2.6615157855972047,0.297
0.41565025828200497,0.949
2.0231085336146,0.984
2.2714497289746003,0.374
1.2199281366992238,0.027
-0.4499704165499985,-0.079
4.205662395435967,0.535
4.673828807839659,0.595
2.6444867675621957,0.168
6.564546246048472,0.888
1.3405887416213353,0.274
6.392269316823242,0.844
1.159790060577647,0.041
1.361988043699883,0.5
5.787923488501406,0.783
5.544174985992779,0.771
4.202992756406244,0.6
0.7369897749865864,-0.024
1.0690099498102512,0.046
3.663649728974601,0.551
